Scale,Metric,Metric_Type,Test_Type,p_value,Effect_Size,Significance,Good_MOCA_N,Good_MOCA_Mean,Good_MOCA_Std,Good_MOCA_Median,Bad_MOCA_N,Bad_MOCA_Mean,Bad_MOCA_Std,Bad_MOCA_Median,Normality_Assumption,Additional_Info,Mean_Difference,Median_Difference
scale_5,rSO2_Negative_Std,variability,Levene test,0.001798884099304912,5.024704361219951,**,114,0.5221206110453586,0.35510890925073835,0.457639637697638,17,0.9251813260242742,0.7960068874330032,0.755265647673827,True,Variance ratio: 5.025,-0.4030607149789156,-0.297626009976189
scale_5,MAP_Directional_Asymmetry,proportion,Mann-Whitney U,0.02177676004971804,0.2004486137742678,*,114,0.05836257309941521,0.06680552737986935,0.04,17,0.11427450980392158,0.11212023774688629,0.0666666666666667,False,"Good normal: False, Bad normal: False",-0.055911936704506365,-0.026666666666666693
scale_5,rSO2_autoregulation_capacity,biomarker,t-test,0.03478130011796503,1.038723913473187,*,38,0.33333333333333287,1.1251260139334012e-16,0.333333333333333,5,0.333333333333333,0.0,0.333333333333333,True,"Good normal: True, Bad normal: True",-1.1102230246251565e-16,0.0
scale_5,rSO2_arterial_stiffness_index,biomarker,Mann-Whitney U,0.019294039582615972,0.3568162415238331,*,38,0.018771929824561398,0.014023169429904475,0.0133333333333334,5,0.03333333333333336,0.009428090415820609,0.0333333333333334,False,"Good normal: False, Bad normal: True",-0.014561403508771963,-0.020000000000000004
scale_10,SE_IQR,variability,Levene test,0.033175059720151154,14.583608131785741,*,114,6.04799835469708,4.308672782430026,4.813708051545245,17,9.107142940020774,16.45417099866869,5.17469862840273,True,Variance ratio: 14.584,-3.0591445853236934,-0.3609905768574855
scale_10,rSO2_Mean,location,Mann-Whitney U,0.027188520937925804,0.19298379487334144,*,114,-0.0012091774931603076,0.01816801430454623,-6.08125764414329e-05,17,-0.05623431482606658,0.14429179117372656,-0.010730881502434,False,"Good normal: False, Bad normal: False",0.05502513733290627,0.010670068925992567
scale_10,rSO2_Std,variability,Levene test,0.001045830534869809,3.821058482931965,**,114,0.6231511637967616,0.43051134379196815,0.528417421693546,17,1.1272718037811427,0.8415432518266478,0.922710459600752,True,Variance ratio: 3.821,-0.5041206399843811,-0.39429303790720605
scale_10,rSO2_Q1,location,Mann-Whitney U,0.004152953747357742,0.25043013381238266,**,114,-0.3474776886583214,0.27636947686963903,-0.3038190866473715,17,-0.7295229805412824,0.6450527485329534,-0.573919887939202,False,"Good normal: False, Bad normal: False",0.382045291882961,0.2701008012918305
scale_10,rSO2_Q3,location,Mann-Whitney U,0.007183188901600253,0.23487175034972566,**,114,0.33129433853138457,0.2645517500162999,0.299993813249804,17,0.5989721966042676,0.4669527220190758,0.536981838580657,False,"Good normal: False, Bad normal: False",-0.267677858072883,-0.23698802533085295
scale_10,rSO2_IQR,variability,Levene test,0.0021151681999801663,4.2838421766951,**,114,0.678772027189706,0.5315787940839265,0.5987124756779709,17,1.3284951771455507,1.1002322701435465,1.1249196533218,True,Variance ratio: 4.284,-0.6497231499558447,-0.5262071776438291
scale_10,rSO2_Min,location,Mann-Whitney U,0.017965551647239657,0.20674698024415344,*,114,-1.624345190336453,1.1700000988282584,-1.332326772108565,17,-2.8070130761155334,2.3549772157839794,-2.24485461865332,False,"Good normal: False, Bad normal: False",1.1826678857790804,0.9125278465447548
scale_10,rSO2_Max,location,Mann-Whitney U,0.027668734818011898,0.1923853955093931,*,114,1.7676403295538994,1.2946607075927508,1.4427019696700198,17,2.739518005533965,1.8518143428917804,2.58922958086939,False,"Good normal: False, Bad normal: True",-0.9718776759800658,-1.14652761119937
scale_10,rSO2_Range,variability,Levene test,0.012308472390324628,2.579010586365275,*,114,3.3919855198903512,2.411814604847894,2.88896446773615,17,5.546531081649497,3.873204993936418,4.80448020385146,True,Variance ratio: 2.579,-2.1545455617591456,-1.9155157361153101
scale_10,rSO2_KDE_Entropy,complexity,Mann-Whitney U,0.010319121921379869,0.22410056179865548,*,114,3.039345305489227,0.01660068426181836,3.033905148819715,17,3.0633163513693766,0.04402438194898931,3.04505483646604,False,"Good normal: False, Bad normal: False",-0.023971045880149422,-0.011149687646324846
scale_10,rSO2_Positive_Mean,location,Mann-Whitney U,0.00608766059868276,0.23965894526131246,**,114,0.4726524281034424,0.36359090451716086,0.4038258840366315,17,0.81778110541473,0.5446343835258921,0.731886750910875,False,"Good normal: False, Bad normal: True",-0.34512867731128766,-0.32806086687424346
scale_10,rSO2_Negative_Mean,location,Mann-Whitney U,0.0059618730616968875,0.24025734462526077,**,114,-0.4491953535538342,0.3061124754036086,-0.386729892726156,17,-0.8986758721786839,0.777613775874829,-0.677123721717735,False,"Good normal: False, Bad normal: False",0.4494805186248497,0.29039382899157906
scale_10,rSO2_Negative_Std,variability,Levene test,0.0009614205972204942,7.394627581413241,***,114,0.39630408464516864,0.26363007191630433,0.335381260011576,17,0.7504483474016842,0.7168909555771243,0.582974125421956,True,Variance ratio: 7.395,-0.35414426275651556,-0.24759286541038006
scale_10,rSO2_autoregulation_capacity,biomarker,t-test,0.03478130011796503,1.038723913473187,*,38,0.33333333333333287,1.1251260139334012e-16,0.333333333333333,5,0.333333333333333,0.0,0.333333333333333,True,"Good normal: True, Bad normal: True",-1.1102230246251565e-16,0.0
scale_20,SE_Std,variability,Levene test,0.015376100003078652,17.5818174146872,*,114,2.364212941565331,2.070272837639827,1.97564303654931,17,4.250633098247678,8.680794333048038,2.15806860217655,True,Variance ratio: 17.582,-1.8864201566823473,-0.18242556562724
scale_20,SE_IQR,variability,Levene test,0.008202282039738634,31.79832103461348,**,114,3.14360333497639,2.892977553304413,2.64451982409643,17,7.134222396685415,16.313500431962467,2.75960576212061,True,Variance ratio: 31.798,-3.9906190617090247,-0.11508593802417977
scale_20,SE_Positive_Std,variability,Levene test,0.014504673826063469,13.44014427874204,*,114,1.4225453791750724,1.216561998047253,1.21790666102165,17,2.3755863697100317,4.460013893915193,1.03698468536334,True,Variance ratio: 13.440,-0.9530409905349593,0.18092197565831003
scale_20,rSO2_Std,variability,Levene test,0.0009060323232199067,5.277495510557561,***,114,0.3598666460384411,0.3500600579280692,0.26931925551159597,17,0.763678348760978,0.8041859784222923,0.427148742700711,True,Variance ratio: 5.277,-0.40381170272253686,-0.15782948718911505
scale_20,rSO2_Q1,location,Mann-Whitney U,0.041592389661925244,0.17802381077463283,*,114,-0.22897512549818796,0.259913013104956,-0.14316212966025899,17,-0.5271536598067431,0.6572041640970141,-0.283111009925243,False,"Good normal: False, Bad normal: False",0.2981785343085551,0.13994888026498403
scale_20,rSO2_Q3,location,Mann-Whitney U,0.041592389661925244,0.17802381077463283,*,114,0.21451476730172192,0.2372363741272029,0.15515095634203502,17,0.44680816624735814,0.48342984469924233,0.32754891853438,False,"Good normal: False, Bad normal: False",-0.23229339894563622,-0.172397962192345
scale_20,rSO2_IQR,variability,Levene test,0.0014140455467406298,5.345180529697488,**,114,0.4434898927999099,0.487544463802196,0.3218668518800335,17,0.9739618260541018,1.1271855642271282,0.612010662246226,True,Variance ratio: 5.345,-0.5304719332541918,-0.2901438103661925
scale_20,rSO2_Min,location,Mann-Whitney U,0.01830064852969837,0.20614858088020507,*,114,-0.7876404537809143,0.6417948371692515,-0.595863759178936,17,-1.793951211846276,2.0929022796668733,-1.1241922980616,False,"Good normal: False, Bad normal: False",1.0063107580653616,0.528328538882664
scale_20,rSO2_Max,location,Mann-Whitney U,0.026249636787197668,0.19418059360123818,*,114,0.8694279094214314,0.8359191174038955,0.6264086614150345,17,1.5408702703964932,1.2492447656232621,1.07228293790182,False,"Good normal: False, Bad normal: True",-0.6714423609750617,-0.44587427648678546
scale_20,rSO2_Range,variability,Levene test,0.001310278907776315,4.668012943883486,**,114,1.657068363202346,1.4466508563681997,1.19596578278323,17,3.3348214822427678,3.125573774784419,2.19647523596342,True,Variance ratio: 4.668,-1.6777531190404218,-1.00050945318019
scale_20,rSO2_KDE_Entropy,complexity,Mann-Whitney U,0.03123950218644065,0.1881965999617547,*,114,3.033207330940814,0.01149747253837741,3.0298186514174947,17,3.0497672898631256,0.03954171667520316,3.03199418296735,False,"Good normal: False, Bad normal: False",-0.016559958922311768,-0.0021755315498550587
scale_20,rSO2_Positive_Mean,location,Mann-Whitney U,0.03579781221429214,0.183409405050168,*,114,0.29108788514581907,0.32173559011082725,0.20296620341503802,17,0.5651821793596298,0.5190196373926707,0.402651534406404,False,"Good normal: False, Bad normal: False",-0.2740942942138107,-0.19968533099136598
scale_20,rSO2_Positive_Std,variability,Levene test,0.03791716216626086,2.0495229994668267,*,114,0.23781002337634072,0.2467989738539419,0.1559885780313035,17,0.4223340945120003,0.35332124149296856,0.30142612781553,True,Variance ratio: 2.050,-0.1845240711356596,-0.14543754978422652
scale_20,rSO2_Negative_Mean,location,Mann-Whitney U,0.038282173431726005,0.18101580759437458,*,114,-0.2721471485856981,0.26529558510072193,-0.20892738943649403,17,-0.6321487527763031,0.7789194385462167,-0.350164699856093,False,"Good normal: False, Bad normal: False",0.360001604190605,0.14123731041959897
scale_20,rSO2_Negative_Std,variability,Levene test,0.00026597100704075485,15.21068460640141,***,114,0.20873042767004138,0.17372025959314705,0.16619343676068998,17,0.505519428232236,0.677524259677829,0.273344134952865,True,Variance ratio: 15.211,-0.2967890005621946,-0.10715069819217504
scale_20,rSO2_contra_Median,location,Mann-Whitney U,0.015472798552679964,0.21153417515574016,*,114,-0.011458431210883597,0.0662479804566235,-0.0002196256016077225,17,0.01597094777893848,0.04282465872113626,0.0091206077591694,False,"Good normal: False, Bad normal: True",-0.027429378989822076,-0.009340233360777123
scale_20,SE_autoregulation_capacity,biomarker,t-test,0.03478130011796503,1.038723913473187,*,38,0.33333333333333287,1.1251260139334012e-16,0.333333333333333,5,0.333333333333333,0.0,0.333333333333333,True,"Good normal: True, Bad normal: True",-1.1102230246251565e-16,0.0
scale_20,rSO2_autoregulation_capacity,biomarker,t-test,0.03478130011796503,1.038723913473187,*,38,0.33333333333333287,1.1251260139334012e-16,0.333333333333333,5,0.333333333333333,0.0,0.333333333333333,True,"Good normal: True, Bad normal: True",-1.1102230246251565e-16,0.0
